block_lat,block_lon,total_buildings,old_buildings,old_ratio,center_lat,center_lon,color
35.147,129.111,22,21,95.45454545454545,35.1475,129.11149999999998,red
35.147,129.112,7,6,85.71428571428571,35.1475,129.11249999999998,red
35.147,129.113,5,4,80.0,35.1475,129.1135,red
35.148,129.106,7,4,57.14285714285714,35.148500000000006,129.10649999999998,yellow
35.148,129.107,17,14,82.35294117647058,35.148500000000006,129.1075,red
35.148,129.108,11,9,81.81818181818183,35.148500000000006,129.1085,red
35.148,129.109,17,14,82.35294117647058,35.148500000000006,129.1095,red
35.148,129.11,10,7,70.0,35.148500000000006,129.1105,red
35.148,129.111,19,8,42.10526315789473,35.148500000000006,129.11149999999998,yellow
35.148,129.112,34,26,76.47058823529412,35.148500000000006,129.11249999999998,red
35.148,129.113,18,18,100.0,35.148500000000006,129.1135,red
35.148,129.114,20,16,80.0,35.148500000000006,129.1145,red
35.149,129.106,2,2,100.0,35.1495,129.10649999999998,red
35.149,129.107,11,6,54.54545454545454,35.1495,129.1075,yellow
35.149,129.108,6,5,83.33333333333334,35.1495,129.1085,red
35.149,129.109,15,10,66.66666666666666,35.1495,129.1095,yellow
35.149,129.11,12,7,58.333333333333336,35.1495,129.1105,yellow
35.149,129.111,24,13,54.166666666666664,35.1495,129.11149999999998,yellow
35.149,129.112,36,32,88.88888888888889,35.1495,129.11249999999998,red
35.149,129.113,26,20,76.92307692307693,35.1495,129.1135,red
35.149,129.114,15,9,60.0,35.1495,129.1145,yellow
35.149,129.115,2,0,0.0,35.1495,129.1155,green
35.15,129.106,1,1,100.0,35.1505,129.10649999999998,red
35.15,129.107,22,18,81.81818181818183,35.1505,129.1075,red
35.15,129.108,8,8,100.0,35.1505,129.1085,red
35.15,129.109,7,5,71.42857142857143,35.1505,129.1095,red
35.15,129.11,8,5,62.5,35.1505,129.1105,yellow
35.15,129.111,2,2,100.0,35.1505,129.11149999999998,red
35.15,129.112,35,20,57.14285714285714,35.1505,129.11249999999998,yellow
35.15,129.113,28,20,71.42857142857143,35.1505,129.1135,red
35.15,129.114,19,14,73.68421052631578,35.1505,129.1145,red
35.15,129.115,9,5,55.55555555555556,35.1505,129.1155,yellow
35.15,129.116,1,1,100.0,35.1505,129.1165,red
35.151,129.107,2,1,50.0,35.151500000000006,129.1075,yellow
35.151,129.108,10,10,100.0,35.151500000000006,129.1085,red
35.151,129.109,6,5,83.33333333333334,35.151500000000006,129.1095,red
35.151,129.11,15,12,80.0,35.151500000000006,129.1105,red
35.151,129.111,17,13,76.47058823529412,35.151500000000006,129.11149999999998,red
35.151,129.112,27,18,66.66666666666666,35.151500000000006,129.11249999999998,yellow
35.151,129.113,15,11,73.33333333333333,35.151500000000006,129.1135,red
35.151,129.114,31,26,83.87096774193549,35.151500000000006,129.1145,red
35.151,129.115,7,5,71.42857142857143,35.151500000000006,129.1155,red
35.151,129.116,14,9,64.28571428571429,35.151500000000006,129.1165,yellow
35.152,129.108,19,16,84.21052631578947,35.1525,129.1085,red
35.152,129.109,12,9,75.0,35.1525,129.1095,red
35.152,129.11,39,33,84.61538461538461,35.1525,129.1105,red
35.152,129.111,15,9,60.0,35.1525,129.11149999999998,yellow
35.152,129.112,30,21,70.0,35.1525,129.11249999999998,red
35.152,129.113,31,20,64.51612903225806,35.1525,129.1135,yellow
35.152,129.114,25,19,76.0,35.1525,129.1145,red
35.152,129.115,6,5,83.33333333333334,35.1525,129.1155,red
35.152,129.116,12,8,66.66666666666666,35.1525,129.1165,yellow
35.152,129.117,8,5,62.5,35.1525,129.11749999999998,yellow
35.153,129.108,5,5,100.0,35.1535,129.1085,red
35.153,129.109,11,11,100.0,35.1535,129.1095,red
35.153,129.11,17,10,58.82352941176471,35.1535,129.1105,yellow
35.153,129.111,21,12,57.14285714285714,35.1535,129.11149999999998,yellow
35.153,129.112,31,23,74.19354838709677,35.1535,129.11249999999998,red
35.153,129.113,36,25,69.44444444444444,35.1535,129.1135,yellow
35.153,129.114,34,31,91.17647058823529,35.1535,129.1145,red
35.153,129.115,27,12,44.44444444444444,35.1535,129.1155,yellow
35.153,129.116,10,9,90.0,35.1535,129.1165,red
35.153,129.117,8,4,50.0,35.1535,129.11749999999998,yellow
35.153,129.118,1,1,100.0,35.1535,129.11849999999998,red
35.153,129.124,5,0,0.0,35.1535,129.12449999999998,green
35.153,129.125,3,0,0.0,35.1535,129.1255,green
35.153,129.126,1,0,0.0,35.1535,129.1265,green
35.154,129.11,17,13,76.47058823529412,35.154500000000006,129.1105,red
35.154,129.111,17,10,58.82352941176471,35.154500000000006,129.11149999999998,yellow
35.154,129.112,5,2,40.0,35.154500000000006,129.11249999999998,yellow
35.154,129.113,27,16,59.25925925925925,35.154500000000006,129.1135,yellow
35.154,129.114,25,14,56.00000000000001,35.154500000000006,129.1145,yellow
35.154,129.115,5,1,20.0,35.154500000000006,129.1155,green
35.154,129.116,2,0,0.0,35.154500000000006,129.1165,green
35.154,129.117,11,5,45.45454545454545,35.154500000000006,129.11749999999998,yellow
35.154,129.118,16,13,81.25,35.154500000000006,129.11849999999998,red
35.154,129.119,14,11,78.57142857142857,35.154500000000006,129.1195,red
35.154,129.12,8,1,12.5,35.154500000000006,129.1205,green
35.154,129.124,15,13,86.66666666666667,35.154500000000006,129.12449999999998,red
35.154,129.125,8,3,37.5,35.154500000000006,129.1255,yellow
35.154,129.126,4,1,25.0,35.154500000000006,129.1265,green
35.154,129.127,2,0,0.0,35.154500000000006,129.1275,green
35.154,129.129,4,4,100.0,35.154500000000006,129.12949999999998,red
35.154,129.131,3,2,66.66666666666666,35.154500000000006,129.1315,yellow
35.154,129.132,2,0,0.0,35.154500000000006,129.1325,green
35.155,129.107,1,1,100.0,35.1555,129.1075,red
35.155,129.108,4,4,100.0,35.1555,129.1085,red
35.155,129.109,4,4,100.0,35.1555,129.1095,red
35.155,129.11,2,2,100.0,35.1555,129.1105,red
35.155,129.111,5,1,20.0,35.1555,129.11149999999998,green
35.155,129.112,14,10,71.42857142857143,35.1555,129.11249999999998,red
35.155,129.113,10,3,30.0,35.1555,129.1135,yellow
35.155,129.115,2,2,100.0,35.1555,129.1155,red
35.155,129.116,20,17,85.0,35.1555,129.1165,red
35.155,129.117,26,18,69.23076923076923,35.1555,129.11749999999998,yellow
35.155,129.118,22,16,72.72727272727273,35.1555,129.11849999999998,red
35.155,129.119,24,19,79.16666666666666,35.1555,129.1195,red
35.155,129.12,39,20,51.28205128205128,35.1555,129.1205,yellow
35.155,129.121,19,16,84.21052631578947,35.1555,129.1215,red
35.155,129.122,5,3,60.0,35.1555,129.1225,yellow
35.155,129.123,6,6,100.0,35.1555,129.12349999999998,red
35.155,129.124,15,10,66.66666666666666,35.1555,129.12449999999998,yellow
35.155,129.125,22,7,31.818181818181817,35.1555,129.1255,yellow
35.155,129.126,2,2,100.0,35.1555,129.1265,red
35.155,129.13,5,0,0.0,35.1555,129.13049999999998,green
35.155,129.131,13,0,0.0,35.1555,129.1315,green
35.155,129.132,8,0,0.0,35.1555,129.1325,green
35.155,129.133,6,0,0.0,35.1555,129.1335,green
35.155,129.13400000000001,2,0,0.0,35.1555,129.1345,green
35.156,129.107,6,4,66.66666666666666,35.1565,129.1075,yellow
35.156,129.109,1,1,100.0,35.1565,129.1095,red
35.156,129.11,17,17,100.0,35.1565,129.1105,red
35.156,129.111,23,23,100.0,35.1565,129.11149999999998,red
35.156,129.112,11,8,72.72727272727273,35.1565,129.11249999999998,red
35.156,129.113,10,1,10.0,35.1565,129.1135,green
35.156,129.114,12,10,83.33333333333334,35.1565,129.1145,red
35.156,129.115,37,28,75.67567567567568,35.1565,129.1155,red
35.156,129.116,28,21,75.0,35.1565,129.1165,red
35.156,129.117,24,17,70.83333333333334,35.1565,129.11749999999998,red
35.156,129.118,20,12,60.0,35.1565,129.11849999999998,yellow
35.156,129.119,17,12,70.58823529411765,35.1565,129.1195,red
35.156,129.12,35,29,82.85714285714286,35.1565,129.1205,red
35.156,129.121,30,23,76.66666666666667,35.1565,129.1215,red
35.156,129.122,43,35,81.3953488372093,35.1565,129.1225,red
35.156,129.123,23,20,86.95652173913044,35.1565,129.12349999999998,red
