block_lat,block_lon,total_buildings,old_buildings,old_ratio,center_lat,center_lon,color
35.2,129.207,7,0,0.0,35.200500000000005,129.20749999999998,green
35.2,129.21,3,3,100.0,35.200500000000005,129.2105,red
35.201,129.199,2,1,50.0,35.2015,129.1995,yellow
35.201,129.2,3,2,66.66666666666666,35.2015,129.20049999999998,yellow
35.201,129.203,6,1,16.666666666666664,35.2015,129.2035,green
35.201,129.204,4,2,50.0,35.2015,129.2045,yellow
35.201,129.205,14,3,21.428571428571427,35.2015,129.2055,green
35.201,129.206,2,0,0.0,35.2015,129.20649999999998,green
35.201,129.21,10,5,50.0,35.2015,129.2105,yellow
35.202,129.205,7,0,0.0,35.2025,129.2055,green
35.202,129.206,3,0,0.0,35.2025,129.20649999999998,green
35.202,129.21,4,2,50.0,35.2025,129.2105,yellow
35.203,129.205,12,0,0.0,35.203500000000005,129.2055,green
35.203,129.21,2,1,50.0,35.203500000000005,129.2105,yellow
35.203,129.215,5,5,100.0,35.203500000000005,129.2155,red
35.204,129.201,6,0,0.0,35.2045,129.20149999999998,green
35.204,129.205,3,0,0.0,35.2045,129.2055,green
35.204,129.206,4,0,0.0,35.2045,129.20649999999998,green
35.204,129.207,2,0,0.0,35.2045,129.20749999999998,green
35.204,129.209,2,2,100.0,35.2045,129.2095,red
35.204,129.21,1,1,100.0,35.2045,129.2105,red
35.204,129.212,1,0,0.0,35.2045,129.21249999999998,green
35.205,129.201,2,0,0.0,35.2055,129.20149999999998,green
35.205,129.205,1,0,0.0,35.2055,129.2055,green
35.205,129.209,1,0,0.0,35.2055,129.2095,green
35.205,129.21,4,2,50.0,35.2055,129.2105,yellow
35.205,129.224,4,0,0.0,35.2055,129.22449999999998,green
35.205,129.225,4,0,0.0,35.2055,129.22549999999998,green
35.206,129.2,1,0,0.0,35.206500000000005,129.20049999999998,green
35.206,129.201,3,0,0.0,35.206500000000005,129.20149999999998,green
35.206,129.202,1,0,0.0,35.206500000000005,129.2025,green
35.206,129.207,1,0,0.0,35.206500000000005,129.20749999999998,green
35.206,129.21,4,0,0.0,35.206500000000005,129.2105,green
35.206,129.212,4,2,50.0,35.206500000000005,129.21249999999998,yellow
35.206,129.223,1,0,0.0,35.206500000000005,129.2235,green
35.206,129.224,5,1,20.0,35.206500000000005,129.22449999999998,green
35.207,129.205,24,0,0.0,35.2075,129.2055,green
35.207,129.206,3,0,0.0,35.2075,129.20649999999998,green
35.207,129.207,8,0,0.0,35.2075,129.20749999999998,green
35.207,129.21,1,1,100.0,35.2075,129.2105,red
35.207,129.211,4,2,50.0,35.2075,129.2115,yellow
35.207,129.212,11,7,63.63636363636363,35.2075,129.21249999999998,yellow
35.207,129.223,1,0,0.0,35.2075,129.2235,green
35.207,129.224,1,0,0.0,35.2075,129.22449999999998,green
35.208,129.206,7,3,42.857142857142854,35.2085,129.20649999999998,yellow
35.208,129.207,11,6,54.54545454545454,35.2085,129.20749999999998,yellow
35.208,129.208,2,0,0.0,35.2085,129.2085,green
35.208,129.222,1,0,0.0,35.2085,129.2225,green
35.208,129.223,3,2,66.66666666666666,35.2085,129.2235,yellow
35.209,129.205,3,0,0.0,35.209500000000006,129.2055,green
35.209,129.206,3,0,0.0,35.209500000000006,129.20649999999998,green
35.209,129.207,7,5,71.42857142857143,35.209500000000006,129.20749999999998,red
35.21,129.203,5,3,60.0,35.2105,129.2035,yellow
35.21,129.205,3,0,0.0,35.2105,129.2055,green
35.21,129.208,2,0,0.0,35.2105,129.2085,green
35.21,129.209,1,0,0.0,35.2105,129.2095,green
35.211,129.202,3,1,33.33333333333333,35.2115,129.2025,yellow
35.211,129.203,4,0,0.0,35.2115,129.2035,green
35.211,129.204,1,0,0.0,35.2115,129.2045,green
35.211,129.21,1,0,0.0,35.2115,129.2105,green
35.212,129.203,6,4,66.66666666666666,35.212500000000006,129.2035,yellow
35.212,129.221,1,0,0.0,35.212500000000006,129.2215,green
35.213,129.203,2,0,0.0,35.2135,129.2035,green
35.213,129.204,1,0,0.0,35.2135,129.2045,green
35.213,129.209,6,6,100.0,35.2135,129.2095,red
35.213,129.221,2,2,100.0,35.2135,129.2215,red
35.213,129.222,2,1,50.0,35.2135,129.2225,yellow
35.214,129.168,2,0,0.0,35.2145,129.1685,green
35.214,129.203,1,0,0.0,35.2145,129.2035,green
35.214,129.222,20,9,45.0,35.2145,129.2225,yellow
35.214,129.223,7,7,100.0,35.2145,129.2235,red
35.215,129.196,3,0,0.0,35.215500000000006,129.1965,green
35.215,129.223,15,10,66.66666666666666,35.215500000000006,129.2235,yellow
35.215,129.224,3,1,33.33333333333333,35.215500000000006,129.22449999999998,yellow
35.216,129.192,6,4,66.66666666666666,35.2165,129.1925,yellow
35.216,129.19400000000002,1,0,0.0,35.2165,129.1945,green
35.216,129.195,1,0,0.0,35.2165,129.19549999999998,green
35.216,129.197,4,2,50.0,35.2165,129.1975,yellow
35.216,129.198,3,2,66.66666666666666,35.2165,129.1985,yellow
35.216,129.199,6,0,0.0,35.2165,129.1995,green
35.216,129.2,11,9,81.81818181818183,35.2165,129.20049999999998,red
35.216,129.223,1,1,100.0,35.2165,129.2235,red
35.216,129.224,1,0,0.0,35.2165,129.22449999999998,green
35.216,129.225,6,4,66.66666666666666,35.2165,129.22549999999998,yellow
35.217,129.19400000000002,1,0,0.0,35.2175,129.1945,green
35.217,129.197,1,0,0.0,35.2175,129.1975,green
35.217,129.198,2,2,100.0,35.2175,129.1985,red
35.217,129.199,5,1,20.0,35.2175,129.1995,green
35.217,129.2,6,2,33.33333333333333,35.2175,129.20049999999998,yellow
35.217,129.205,1,0,0.0,35.2175,129.2055,green
35.217,129.21,1,1,100.0,35.2175,129.2105,red
35.217,129.212,4,4,100.0,35.2175,129.21249999999998,red
35.217,129.225,6,3,50.0,35.2175,129.22549999999998,yellow
35.217,129.226,16,11,68.75,35.2175,129.2265,yellow
35.217,129.227,3,2,66.66666666666666,35.2175,129.2275,yellow
35.218,129.189,1,1,100.0,35.218500000000006,129.18949999999998,red
35.218,129.2,2,1,50.0,35.218500000000006,129.20049999999998,yellow
35.218,129.205,5,0,0.0,35.218500000000006,129.2055,green
35.218,129.209,1,0,0.0,35.218500000000006,129.2095,green
35.218,129.21,1,0,0.0,35.218500000000006,129.2105,green
