block_lat,block_lon,total_buildings,old_buildings,old_ratio,center_lat,center_lon,color
35.119,129.032,40,31,77.5,35.1195,129.0325,red
35.119,129.03300000000002,55,41,74.54545454545455,35.1195,129.0335,red
35.119,129.034,42,29,69.04761904761905,35.1195,129.03449999999998,yellow
35.119,129.035,43,32,74.4186046511628,35.1195,129.03549999999998,red
35.119,129.036,43,33,76.74418604651163,35.1195,129.0365,red
35.119,129.037,34,26,76.47058823529412,35.1195,129.0375,red
35.119,129.038,31,25,80.64516129032258,35.1195,129.0385,red
35.119,129.03900000000002,27,19,70.37037037037037,35.1195,129.0395,red
35.119,129.04,22,19,86.36363636363636,35.1195,129.04049999999998,red
35.119,129.041,10,5,50.0,35.1195,129.04149999999998,yellow
35.119,129.042,6,4,66.66666666666666,35.1195,129.0425,yellow
35.119,129.043,2,0,0.0,35.1195,129.0435,green
35.12,129.031,4,1,25.0,35.1205,129.0315,green
35.12,129.032,28,28,100.0,35.1205,129.0325,red
35.12,129.03300000000002,20,17,85.0,35.1205,129.0335,red
35.12,129.034,43,38,88.37209302325581,35.1205,129.03449999999998,red
35.12,129.035,26,24,92.3076923076923,35.1205,129.03549999999998,red
35.12,129.036,16,8,50.0,35.1205,129.0365,yellow
35.12,129.037,38,28,73.68421052631578,35.1205,129.0375,red
35.12,129.038,14,10,71.42857142857143,35.1205,129.0385,red
35.12,129.03900000000002,24,22,91.66666666666666,35.1205,129.0395,red
35.12,129.04,29,23,79.3103448275862,35.1205,129.04049999999998,red
35.12,129.041,17,13,76.47058823529412,35.1205,129.04149999999998,red
35.12,129.042,6,6,100.0,35.1205,129.0425,red
35.12,129.043,7,6,85.71428571428571,35.1205,129.0435,red
35.121,129.032,1,1,100.0,35.121500000000005,129.0325,red
35.121,129.03300000000002,15,10,66.66666666666666,35.121500000000005,129.0335,yellow
35.121,129.034,30,26,86.66666666666667,35.121500000000005,129.03449999999998,red
35.121,129.035,38,30,78.94736842105263,35.121500000000005,129.03549999999998,red
35.121,129.037,18,12,66.66666666666666,35.121500000000005,129.0375,yellow
35.121,129.038,34,17,50.0,35.121500000000005,129.0385,yellow
35.121,129.03900000000002,25,21,84.0,35.121500000000005,129.0395,red
35.121,129.04,15,8,53.333333333333336,35.121500000000005,129.04049999999998,yellow
35.121,129.042,7,6,85.71428571428571,35.121500000000005,129.0425,red
35.121,129.043,7,4,57.14285714285714,35.121500000000005,129.0435,yellow
35.121,129.044,7,3,42.857142857142854,35.121500000000005,129.0445,yellow
35.122,129.03300000000002,20,9,45.0,35.1225,129.0335,yellow
35.122,129.034,53,53,100.0,35.1225,129.03449999999998,red
35.122,129.035,47,39,82.97872340425532,35.1225,129.03549999999998,red
35.122,129.036,37,33,89.1891891891892,35.1225,129.0365,red
35.122,129.037,9,6,66.66666666666666,35.1225,129.0375,yellow
35.122,129.038,48,36,75.0,35.1225,129.0385,red
35.122,129.03900000000002,33,27,81.81818181818183,35.1225,129.0395,red
35.122,129.04,26,19,73.07692307692307,35.1225,129.04049999999998,red
35.122,129.041,30,27,90.0,35.1225,129.04149999999998,red
35.122,129.042,33,27,81.81818181818183,35.1225,129.0425,red
35.122,129.043,7,7,100.0,35.1225,129.0435,red
35.122,129.044,15,12,80.0,35.1225,129.0445,red
35.122,129.04500000000002,2,0,0.0,35.1225,129.0455,green
35.122,129.056,25,16,64.0,35.1225,129.0565,yellow
35.123,129.032,4,4,100.0,35.1235,129.0325,red
35.123,129.03300000000002,14,12,85.71428571428571,35.1235,129.0335,red
35.123,129.034,28,24,85.71428571428571,35.1235,129.03449999999998,red
35.123,129.035,42,34,80.95238095238095,35.1235,129.03549999999998,red
35.123,129.036,36,31,86.11111111111111,35.1235,129.0365,red
35.123,129.037,27,23,85.18518518518519,35.1235,129.0375,red
35.123,129.038,15,14,93.33333333333333,35.1235,129.0385,red
35.123,129.03900000000002,1,1,100.0,35.1235,129.0395,red
35.123,129.04,1,1,100.0,35.1235,129.04049999999998,red
35.123,129.041,23,17,73.91304347826086,35.1235,129.04149999999998,red
35.123,129.042,16,14,87.5,35.1235,129.0425,red
35.123,129.043,11,7,63.63636363636363,35.1235,129.0435,yellow
35.123,129.044,6,6,100.0,35.1235,129.0445,red
35.123,129.04500000000002,5,3,60.0,35.1235,129.0455,yellow
35.123,129.046,1,1,100.0,35.1235,129.04649999999998,red
35.123,129.048,1,1,100.0,35.1235,129.0485,red
35.123,129.049,7,6,85.71428571428571,35.1235,129.0495,red
35.124,129.032,3,3,100.0,35.124500000000005,129.0325,red
35.124,129.03300000000002,12,12,100.0,35.124500000000005,129.0335,red
35.124,129.034,26,25,96.15384615384616,35.124500000000005,129.03449999999998,red
35.124,129.035,54,46,85.18518518518519,35.124500000000005,129.03549999999998,red
35.124,129.036,16,13,81.25,35.124500000000005,129.0365,red
35.124,129.037,2,2,100.0,35.124500000000005,129.0375,red
35.124,129.038,9,7,77.77777777777779,35.124500000000005,129.0385,red
