block_lat,block_lon,total_buildings,old_buildings,old_ratio,center_lat,center_lon,color
35.186,129.113,2,2,100.0,35.1865,129.1135,red
35.187,129.113,15,12,80.0,35.1875,129.1135,red
35.189,129.112,1,1,100.0,35.1895,129.11249999999998,red
35.189,129.113,10,8,80.0,35.1895,129.1135,red
35.189,129.114,2,2,100.0,35.1895,129.1145,red
35.19,129.108,4,3,75.0,35.1905,129.1085,red
35.19,129.109,5,2,40.0,35.1905,129.1095,yellow
35.19,129.11,10,7,70.0,35.1905,129.1105,red
35.19,129.111,15,10,66.66666666666666,35.1905,129.11149999999998,yellow
35.19,129.112,29,25,86.20689655172413,35.1905,129.11249999999998,red
35.19,129.113,45,43,95.55555555555556,35.1905,129.1135,red
35.191,129.1,3,1,33.33333333333333,35.191500000000005,129.10049999999998,yellow
35.191,129.101,11,9,81.81818181818183,35.191500000000005,129.1015,red
35.191,129.102,25,23,92.0,35.191500000000005,129.1025,red
35.191,129.103,26,12,46.15384615384615,35.191500000000005,129.1035,yellow
35.191,129.104,18,14,77.77777777777779,35.191500000000005,129.1045,red
35.191,129.106,5,1,20.0,35.191500000000005,129.10649999999998,green
35.191,129.107,1,1,100.0,35.191500000000005,129.1075,red
35.191,129.108,4,1,25.0,35.191500000000005,129.1085,green
35.191,129.11,22,12,54.54545454545454,35.191500000000005,129.1105,yellow
35.191,129.111,15,13,86.66666666666667,35.191500000000005,129.11149999999998,red
35.191,129.112,14,10,71.42857142857143,35.191500000000005,129.11249999999998,red
35.191,129.113,4,3,75.0,35.191500000000005,129.1135,red
35.192,129.097,6,6,100.0,35.1925,129.0975,red
35.192,129.099,33,26,78.78787878787878,35.1925,129.09949999999998,red
35.192,129.1,54,50,92.5925925925926,35.1925,129.10049999999998,red
35.192,129.101,43,39,90.69767441860465,35.1925,129.1015,red
35.192,129.102,43,38,88.37209302325581,35.1925,129.1025,red
35.192,129.103,29,27,93.10344827586206,35.1925,129.1035,red
35.192,129.104,22,16,72.72727272727273,35.1925,129.1045,red
35.192,129.105,5,4,80.0,35.1925,129.10549999999998,red
35.192,129.106,13,12,92.3076923076923,35.1925,129.10649999999998,red
35.192,129.107,20,13,65.0,35.1925,129.1075,yellow
35.192,129.11,3,2,66.66666666666666,35.1925,129.1105,yellow
35.192,129.111,9,8,88.88888888888889,35.1925,129.11149999999998,red
35.192,129.112,17,12,70.58823529411765,35.1925,129.11249999999998,red
35.192,129.113,11,9,81.81818181818183,35.1925,129.1135,red
35.193,129.053,4,4,100.0,35.1935,129.05349999999999,red
35.193,129.054,1,0,0.0,35.1935,129.0545,green
35.193,129.064,32,31,96.875,35.1935,129.06449999999998,red
35.193,129.094,1,1,100.0,35.1935,129.09449999999998,red
35.193,129.095,8,5,62.5,35.1935,129.0955,yellow
35.193,129.096,1,0,0.0,35.1935,129.0965,green
35.193,129.097,3,3,100.0,35.1935,129.0975,red
35.193,129.098,3,0,0.0,35.1935,129.0985,green
35.193,129.099,21,15,71.42857142857143,35.1935,129.09949999999998,red
35.193,129.1,20,14,70.0,35.1935,129.10049999999998,red
35.193,129.101,36,25,69.44444444444444,35.1935,129.1015,yellow
35.193,129.102,52,49,94.23076923076923,35.1935,129.1025,red
35.193,129.103,41,37,90.2439024390244,35.1935,129.1035,red
35.193,129.104,32,15,46.875,35.1935,129.1045,yellow
35.193,129.105,15,11,73.33333333333333,35.1935,129.10549999999998,red
35.193,129.106,49,42,85.71428571428571,35.1935,129.10649999999998,red
35.193,129.107,8,4,50.0,35.1935,129.1075,yellow
