block_lat,block_lon,total_buildings,old_buildings,old_ratio,center_lat,center_lon,color
35.095,129.02700000000002,1,0,0.0,35.0955,129.0275,green
35.096000000000004,129.026,13,7,53.84615384615385,35.096500000000006,129.0265,yellow
35.096000000000004,129.02700000000002,5,0,0.0,35.096500000000006,129.0275,green
35.096000000000004,129.028,8,8,100.0,35.096500000000006,129.02849999999998,red
35.096000000000004,129.029,2,2,100.0,35.096500000000006,129.02949999999998,red
35.096000000000004,129.03,1,0,0.0,35.096500000000006,129.0305,green
35.096000000000004,129.031,3,0,0.0,35.096500000000006,129.0315,green
35.096000000000004,129.032,1,0,0.0,35.096500000000006,129.0325,green
35.096000000000004,129.03300000000002,1,0,0.0,35.096500000000006,129.0335,green
35.096000000000004,129.034,6,4,66.66666666666666,35.096500000000006,129.03449999999998,yellow
35.096000000000004,129.035,6,2,33.33333333333333,35.096500000000006,129.03549999999998,yellow
35.097,129.025,3,1,33.33333333333333,35.097500000000004,129.0255,yellow
35.097,129.026,9,5,55.55555555555556,35.097500000000004,129.0265,yellow
35.097,129.02700000000002,5,4,80.0,35.097500000000004,129.0275,red
35.097,129.028,12,8,66.66666666666666,35.097500000000004,129.02849999999998,yellow
35.097,129.029,17,13,76.47058823529412,35.097500000000004,129.02949999999998,red
35.097,129.03,16,8,50.0,35.097500000000004,129.0305,yellow
35.097,129.031,20,12,60.0,35.097500000000004,129.0315,yellow
35.097,129.032,8,5,62.5,35.097500000000004,129.0325,yellow
35.097,129.03300000000002,16,7,43.75,35.097500000000004,129.0335,yellow
35.097,129.034,11,5,45.45454545454545,35.097500000000004,129.03449999999998,yellow
35.097,129.035,3,3,100.0,35.097500000000004,129.03549999999998,red
35.097,129.036,1,0,0.0,35.097500000000004,129.0365,green
35.098,129.025,16,15,93.75,35.0985,129.0255,red
35.098,129.026,23,18,78.26086956521739,35.0985,129.0265,red
35.098,129.02700000000002,12,10,83.33333333333334,35.0985,129.0275,red
35.098,129.028,14,9,64.28571428571429,35.0985,129.02849999999998,yellow
35.098,129.029,11,8,72.72727272727273,35.0985,129.02949999999998,red
35.098,129.03,13,11,84.61538461538461,35.0985,129.0305,red
35.098,129.031,17,13,76.47058823529412,35.0985,129.0315,red
35.098,129.032,19,15,78.94736842105263,35.0985,129.0325,red
35.098,129.03300000000002,20,16,80.0,35.0985,129.0335,red
35.098,129.034,14,10,71.42857142857143,35.0985,129.03449999999998,red
35.098,129.035,8,2,25.0,35.0985,129.03549999999998,green
35.099000000000004,129.024,2,2,100.0,35.099500000000006,129.0245,red
35.099000000000004,129.025,28,17,60.71428571428571,35.099500000000006,129.0255,yellow
35.099000000000004,129.026,38,29,76.31578947368422,35.099500000000006,129.0265,red
35.099000000000004,129.02700000000002,23,18,78.26086956521739,35.099500000000006,129.0275,red
35.099000000000004,129.028,5,5,100.0,35.099500000000006,129.02849999999998,red
35.099000000000004,129.029,14,10,71.42857142857143,35.099500000000006,129.02949999999998,red
35.099000000000004,129.03,12,12,100.0,35.099500000000006,129.0305,red
35.099000000000004,129.031,18,16,88.88888888888889,35.099500000000006,129.0315,red
35.099000000000004,129.032,5,4,80.0,35.099500000000006,129.0325,red
35.099000000000004,129.034,14,10,71.42857142857143,35.099500000000006,129.03449999999998,red
35.099000000000004,129.035,8,5,62.5,35.099500000000006,129.03549999999998,yellow
35.099000000000004,129.036,2,1,50.0,35.099500000000006,129.0365,yellow
35.099000000000004,129.037,2,2,100.0,35.099500000000006,129.0375,red
35.1,129.023,9,7,77.77777777777779,35.100500000000004,129.02349999999998,red
35.1,129.024,24,19,79.16666666666666,35.100500000000004,129.0245,red
35.1,129.025,27,24,88.88888888888889,35.100500000000004,129.0255,red
35.1,129.026,33,28,84.84848484848484,35.100500000000004,129.0265,red
35.1,129.02700000000002,18,15,83.33333333333334,35.100500000000004,129.0275,red
35.1,129.028,16,16,100.0,35.100500000000004,129.02849999999998,red
35.1,129.029,20,15,75.0,35.100500000000004,129.02949999999998,red
35.1,129.03,11,9,81.81818181818183,35.100500000000004,129.0305,red
35.1,129.031,10,6,60.0,35.100500000000004,129.0315,yellow
35.1,129.032,2,1,50.0,35.100500000000004,129.0325,yellow
35.1,129.03300000000002,2,1,50.0,35.100500000000004,129.0335,yellow
35.1,129.034,17,16,94.11764705882352,35.100500000000004,129.03449999999998,red
35.1,129.035,20,13,65.0,35.100500000000004,129.03549999999998,yellow
35.1,129.036,8,8,100.0,35.100500000000004,129.0365,red
35.1,129.037,7,1,14.285714285714285,35.100500000000004,129.0375,green
35.1,129.038,1,1,100.0,35.100500000000004,129.0385,red
35.101,129.02100000000002,2,2,100.0,35.1015,129.0215,red
35.101,129.022,23,17,73.91304347826086,35.1015,129.02249999999998,red
35.101,129.023,32,24,75.0,35.1015,129.02349999999998,red
35.101,129.024,28,16,57.14285714285714,35.1015,129.0245,yellow
35.101,129.025,30,28,93.33333333333333,35.1015,129.0255,red
35.101,129.026,42,29,69.04761904761905,35.1015,129.0265,yellow
35.101,129.02700000000002,27,22,81.48148148148148,35.1015,129.0275,red
